state_name,state_code,county_name,population,total_votes,turnout,college_educated,households_total,households_mean_income,households_median_income,families_total,families_mean_income,families_median_income,poverty_total,poverty_percent,per_point_diff,college_educated_percent
Illinois,IL,Peoria County,177513.0,78731.0,0.4435224462433737,44255.0,77074.0,92111.0,64938.0,43861.0,116705.0,88576.0,26991.0,15.205083571344073,-4.66,24.930568465408168
Illinois,IL,Perry County,20503.0,9241.0,0.4507145295810369,1902.0,7994.0,75024.0,59286.0,5149.0,87510.0,75049.0,3098.0,15.109983904794419,51.97,9.276691215919621
Illinois,IL,Piatt County,16714.0,9496.0,0.5681464640421203,3945.0,6851.0,106362.0,87516.0,4777.0,123612.0,98731.0,987.0,5.905229149216226,30.54,23.60296757209525
Illinois,IL,Pike County,14342.0,7506.0,0.5233579695997769,1999.0,5815.0,72468.0,58029.0,3440.0,88766.0,80158.0,2163.0,15.081578580393252,63.74,13.938083949239994
Illinois,IL,Pope County,3707.0,2132.0,0.5751281359589965,485.0,1364.0,78018.0,62500.0,857.0,95448.0,88393.0,516.0,13.919611545724306,60.13,13.08335581332614
Illinois,IL,Pulaski County,4911.0,2377.0,0.48401547546324575,458.0,1862.0,56889.0,43227.0,1059.0,71568.0,60905.0,1286.0,26.18611280798208,34.24,9.32600285074323
Illinois,IL,Putnam County,5561.0,3331.0,0.5989929868728646,1041.0,2473.0,90990.0,77526.0,1694.0,107164.0,93265.0,555.0,9.980219385002698,22.82,18.71965473835641
Illinois,IL,Randolph County,29815.0,14332.0,0.48069763541841354,3287.0,11671.0,81359.0,68870.0,7399.0,95379.0,89319.0,3343.0,11.212476941137012,49.98,11.024652020794901
Illinois,IL,Richland County,15488.0,7743.0,0.4999354338842975,2069.0,6401.0,75635.0,60404.0,3970.0,93723.0,78589.0,1823.0,11.770402892561984,53.49,13.358729338842975
Illinois,IL,Rock Island County,141236.0,63267.0,0.4479523634200912,24785.0,61192.0,83668.0,66768.0,36917.0,101817.0,87207.0,21244.0,15.041490838029963,-9.59,17.548641989294513
Illinois,IL,Saline County,22873.0,10602.0,0.4635159358195252,3480.0,10032.0,82789.0,54945.0,6353.0,98252.0,72510.0,3907.0,17.081274865562015,49.01,15.21444497879596
Illinois,IL,Sangamon County,193491.0,98845.0,0.5108506338796119,50404.0,84290.0,97695.0,74114.0,48878.0,123456.0,101807.0,24702.0,12.766485262880444,4.96,26.049790429529025
Illinois,IL,Schuyler County,6733.0,3756.0,0.5578493984850735,1011.0,2732.0,82651.0,66059.0,1639.0,90848.0,85464.0,1293.0,19.203920986187434,46.83,15.015594831427299
Illinois,IL,Scott County,4710.0,2587.0,0.5492569002123142,788.0,2032.0,86063.0,73013.0,1401.0,99949.0,92169.0,507.0,10.764331210191083,61.19,16.73036093418259
Illinois,IL,Shelby County,20568.0,11664.0,0.5670945157526255,2784.0,8795.0,79115.0,68457.0,5911.0,93274.0,84015.0,2053.0,9.981524698560872,60.25,13.53558926487748
Illinois,IL,St. Clair County,251018.0,119655.0,0.47667896326159875,55788.0,101273.0,92847.0,70178.0,64241.0,114036.0,92727.0,33836.0,13.479511429459242,-7.87,22.224701017456916
Illinois,IL,Stark County,5218.0,2761.0,0.5291299348409352,739.0,2289.0,80641.0,62284.0,1476.0,97052.0,81042.0,624.0,11.958604829436565,45.56,14.162514373323113
Illinois,IL,Stephenson County,43105.0,20965.0,0.4863704906623362,7031.0,19469.0,78072.0,61943.0,12068.0,94132.0,79462.0,5683.0,13.184085372926575,19.41,16.31133279201949
Illinois,IL,Tazewell County,129541.0,67966.0,0.5246678657722266,26827.0,53812.0,95638.0,76704.0,34017.0,116369.0,97571.0,11135.0,8.595734169104762,26.67,20.70927351186111
Illinois,IL,Union County,16667.0,8224.0,0.4934301313973721,2585.0,6914.0,75913.0,56420.0,4265.0,93346.0,83539.0,3204.0,19.223615527689446,43.19,15.509689806203875
Illinois,IL,Vermilion County,71652.0,29509.0,0.41183777145090156,8325.0,30185.0,72146.0,54537.0,17516.0,89100.0,75464.0,12065.0,16.838329704683748,35.66,11.618656841400101
Illinois,IL,Wabash County,10942.0,5377.0,0.4914092487662219,1578.0,4784.0,82337.0,53650.0,2971.0,103665.0,83731.0,1541.0,14.083348565161764,53.84,14.42149515627856
Illinois,IL,Warren County,16185.0,7432.0,0.45919060858819893,2502.0,6722.0,82733.0,64650.0,4390.0,93232.0,82684.0,1996.0,12.332406549274019,25.13,15.458758109360518
Illinois,IL,Washington County,13536.0,7561.0,0.5585845153664303,2451.0,5722.0,89742.0,75652.0,3812.0,104605.0,94529.0,1050.0,7.757092198581559,57.24,18.1072695035461
Illinois,IL,Wayne County,15761.0,8267.0,0.5245225556754013,1898.0,6853.0,72646.0,53107.0,4393.0,91459.0,76472.0,2202.0,13.971194721147134,70.93,12.042383097519192
Illinois,IL,White County,13401.0,7064.0,0.527124841429744,1582.0,5669.0,70653.0,53097.0,3539.0,83910.0,69832.0,2175.0,16.230132079695544,59.4,11.805089172449817
Illinois,IL,Whiteside County,54498.0,26429.0,0.48495357627802854,8026.0,23215.0,84990.0,64536.0,14143.0,102388.0,85370.0,6509.0,11.943557561745385,14.7,14.727145950310103
Illinois,IL,Will County,700728.0,324971.0,0.4637619732620931,178782.0,241310.0,131203.0,107799.0,179954.0,147160.0,124227.0,47993.0,6.849019876471327,-1.6,25.513751412816386
Illinois,IL,Williamson County,66706.0,32998.0,0.4946781398974605,13623.0,28774.0,85557.0,65521.0,18254.0,103135.0,85336.0,9213.0,13.811351302731389,38.78,20.422450754055106
Illinois,IL,Winnebago County,280922.0,121048.0,0.4308954086899566,49829.0,115449.0,84470.0,64363.0,72337.0,100752.0,81456.0,44717.0,15.917941635044603,-0.57,17.73766383551306
Illinois,IL,Woodford County,38285.0,21113.0,0.551469243829176,9773.0,14704.0,108426.0,85629.0,10244.0,129128.0,109137.0,2834.0,7.402376910016978,42.05,25.526968786731096
Indiana,IN,Adams County,36288.0,13959.0,0.38467261904761907,3806.0,12345.0,80264.0,63128.0,8599.0,92416.0,78550.0,4411.0,12.155533509700177,52.65,10.48831569664903
Indiana,IN,Allen County,394545.0,162979.0,0.41308089064618736,83449.0,154183.0,90889.0,68839.0,97003.0,107023.0,85796.0,46610.0,11.81360808019364,12.47,21.150692569922317
Indiana,IN,Bartholomew County,84003.0,35464.0,0.4221753984976727,20927.0,32984.0,101323.0,80365.0,21473.0,120379.0,96372.0,9813.0,11.681725652655263,27.34,24.912205516469648
Indiana,IN,Benton County,8729.0,3954.0,0.45297284912361097,1126.0,3469.0,83038.0,61811.0,2269.0,92217.0,73715.0,1038.0,11.891396494443809,47.12,12.899530301294535
Indiana,IN,Blackford County,11893.0,5135.0,0.4317665853863617,1152.0,5060.0,66576.0,47560.0,3030.0,83937.0,63768.0,2069.0,17.39678802657025,50.32,9.686370133692087
Indiana,IN,Boone County,76120.0,40062.0,0.5263005780346821,25474.0,27948.0,151849.0,104865.0,19905.0,181295.0,126593.0,3689.0,4.846295323173936,16.01,33.46558066211245
Indiana,IN,Brown County,15653.0,8627.0,0.5511403564811858,3135.0,6695.0,96976.0,72644.0,4921.0,102755.0,88873.0,1321.0,8.439276815945824,32.63,20.028109627547437
Indiana,IN,Carroll County,20525.0,9177.0,0.4471132764920828,2324.0,8024.0,83615.0,64003.0,5246.0,98317.0,80554.0,1698.0,8.272838002436053,52.11,11.322777101096223
Indiana,IN,Cass County,37666.0,14207.0,0.37718366696755695,4190.0,14924.0,70904.0,56525.0,9513.0,81045.0,69693.0,4674.0,12.409069187065258,46.2,11.124090691870652
Indiana,IN,Clark County,125467.0,58570.0,0.4668159755154742,22550.0,49184.0,88653.0,72298.0,32076.0,104079.0,84880.0,11232.0,8.952154749854543,20.36,17.972853419624283
Indiana,IN,Clay County,26460.0,12050.0,0.45540438397581257,3344.0,10541.0,91795.0,67676.0,7284.0,111428.0,86506.0,2744.0,10.37037037037037,56.92,12.637944066515495
Indiana,IN,Clinton County,32730.0,12443.0,0.38017109685304,3684.0,12396.0,78375.0,63690.0,7855.0,94030.0,84253.0,2744.0,8.383745798961199,48.0,11.255728689275895
Indiana,IN,Crawford County,10438.0,5011.0,0.480072810883311,931.0,4573.0,66412.0,48993.0,2914.0,78094.0,64936.0,2483.0,23.788082008047517,48.55,8.919333205594942
Indiana,IN,Daviess County,33656.0,11445.0,0.3400582362728785,3318.0,11568.0,85989.0,68561.0,8254.0,102401.0,88354.0,3419.0,10.158664131209887,64.3,9.858569051580698
Indiana,IN,DeKalb County,44198.0,19785.0,0.4476446898049686,6142.0,17008.0,85064.0,70080.0,11837.0,98018.0,83849.0,4354.0,9.851124485270827,47.07,13.896556405267207
Indiana,IN,Dearborn County,51215.0,26588.0,0.5191447818022064,9780.0,20148.0,96630.0,82693.0,14085.0,112138.0,100243.0,4075.0,7.956653324221421,58.33,19.095967978131405
Indiana,IN,Decatur County,26399.0,12111.0,0.45876737755218,3868.0,10518.0,92391.0,74228.0,7110.0,109003.0,86716.0,2416.0,9.15186181294746,58.5,14.652070154172506
Indiana,IN,Delaware County,112321.0,45736.0,0.4071901069256862,19816.0,46146.0,71257.0,56932.0,26817.0,87696.0,71918.0,20789.0,18.50856028703448,15.78,17.642293070752576
Indiana,IN,Dubois County,43546.0,21406.0,0.49157213062049326,7512.0,17588.0,89436.0,71918.0,11521.0,106508.0,88076.0,4055.0,9.311991916593946,42.23,17.25072337298489
Indiana,IN,Elkhart County,206409.0,69694.0,0.33765000557146246,27476.0,71760.0,86727.0,65617.0,48343.0,101512.0,81948.0,25517.0,12.362348541003541,32.38,13.311435063393553
Indiana,IN,Fayette County,23362.0,9838.0,0.4211112062323431,2809.0,9479.0,70573.0,56659.0,5881.0,84222.0,68957.0,3830.0,16.394144336957453,56.32,12.02379933224895
Indiana,IN,Floyd County,80809.0,41144.0,0.5091512084050044,18127.0,31173.0,100571.0,78179.0,20216.0,123922.0,100551.0,7877.0,9.747676620178446,15.51,22.431907337054042
Indiana,IN,Fountain County,16731.0,7981.0,0.47701870778793853,1695.0,6854.0,75131.0,62526.0,4653.0,85246.0,75888.0,2032.0,12.14511983742753,59.95,10.130894746279361
Indiana,IN,Franklin County,23096.0,12032.0,0.5209560096986491,3313.0,9131.0,93222.0,79702.0,6256.0,109674.0,90802.0,1942.0,8.40838240387946,64.4,14.344475233806719
Indiana,IN,Fulton County,20358.0,8851.0,0.43476765890558994,2323.0,7927.0,81697.0,62878.0,5432.0,91115.0,72079.0,2541.0,12.481579722959033,51.25,11.41074761764417
Indiana,IN,Gibson County,32904.0,15897.0,0.48313274981765136,4477.0,13156.0,83521.0,67763.0,8711.0,97086.0,85955.0,3300.0,10.029175784099198,51.42,13.606248480427913
Indiana,IN,Grant County,66200.0,25133.0,0.3796525679758308,9547.0,26757.0,70918.0,54007.0,16425.0,84534.0,69127.0,11499.0,17.370090634441087,41.77,14.421450151057403
Indiana,IN,Greene County,31196.0,14633.0,0.46906654699320427,3350.0,12781.0,76976.0,59753.0,8316.0,88337.0,71350.0,4057.0,13.004872419540966,53.73,10.73855622515707
Indiana,IN,Hamilton County,371645.0,196441.0,0.5285716207671299,153346.0,133171.0,156318.0,117957.0,98998.0,181797.0,142701.0,15422.0,4.149658948727953,6.07,41.26141882710651
Indiana,IN,Hancock County,86166.0,44431.0,0.5156442216187359,20251.0,32246.0,115388.0,91326.0,23154.0,134078.0,112703.0,3642.0,4.226725158415152,33.71,23.502309495624722
Indiana,IN,Harrison County,40006.0,20440.0,0.5109233614957757,6474.0,15154.0,90148.0,72468.0,10097.0,107432.0,94408.0,2956.0,7.388891666250062,46.95,16.182572614107883
Indiana,IN,Hendricks County,186387.0,83116.0,0.44593238798843265,49553.0,65839.0,120729.0,99988.0,48874.0,137165.0,115610.0,8738.0,4.688095199772516,21.5,26.586081647325187
Indiana,IN,Henry County,48929.0,20592.0,0.4208547078419751,6207.0,18460.0,78234.0,60144.0,11613.0,90933.0,75353.0,5957.0,12.174783870506243,47.71,12.685728300190071
Indiana,IN,Howard County,83831.0,38778.0,0.46257351099235366,12223.0,35129.0,81280.0,62496.0,21398.0,98839.0,82009.0,10292.0,12.277081270651669,35.26,14.580525104078443
Indiana,IN,Huntington County,36781.0,17720.0,0.4817704793235638,6308.0,15227.0,82491.0,62734.0,9833.0,97492.0,79799.0,3564.0,9.689785487072129,48.39,17.15015904950926
Indiana,IN,Jackson County,46460.0,18653.0,0.4014851485148515,6585.0,17745.0,85011.0,70208.0,12007.0,97031.0,83584.0,5067.0,10.906155832974601,55.26,14.173482565647868
Indiana,IN,Jasper County,33535.0,15821.0,0.4717757566721336,4366.0,12586.0,93064.0,79634.0,8598.0,110800.0,95030.0,2259.0,6.736245713433727,54.31,13.01923363649918
Indiana,IN,Jay County,20032.0,8102.0,0.40445287539936103,1797.0,7959.0,67984.0,54114.0,5060.0,79519.0,68486.0,2639.0,13.173921725239618,55.17,8.970646964856229
Indiana,IN,Jefferson County,33056.0,14325.0,0.4333555179090029,4475.0,12699.0,79892.0,59987.0,7950.0,94475.0,73942.0,3489.0,10.554816069699903,36.1,13.537633107454017
Indiana,IN,Jennings County,27622.0,11809.0,0.42752154080081095,2678.0,10760.0,79540.0,68476.0,7511.0,89765.0,77144.0,3339.0,12.08819057273188,58.81,9.695170516255159
Indiana,IN,Johnson County,167819.0,77794.0,0.46355895339621855,38508.0,61513.0,111087.0,87227.0,43184.0,129434.0,102458.0,11600.0,6.912208987063444,34.33,22.946150316710266
Indiana,IN,Knox County,36070.0,15105.0,0.41876906016079846,4466.0,15110.0,80327.0,58863.0,9208.0,96659.0,79022.0,4593.0,12.73357360687552,50.39,12.381480454671472
Indiana,IN,Kosciusko County,80364.0,34855.0,0.4337141008411727,13895.0,31747.0,90354.0,73922.0,21403.0,106084.0,92064.0,7615.0,9.475635856851326,52.27,17.290080135384002
Indiana,IN,LaGrange County,40907.0,10408.0,0.25443078201774755,2750.0,12804.0,101036.0,83741.0,10055.0,110682.0,91966.0,2310.0,5.646955288825874,56.79,6.722565820030802
Indiana,IN,LaPorte County,111706.0,47529.0,0.4254829642096217,18012.0,43681.0,88255.0,70452.0,28074.0,101281.0,83369.0,14691.0,13.151486938928974,14.14,16.124469589816123
Indiana,IN,Lake County,500598.0,209407.0,0.418313696818605,88579.0,193474.0,90364.0,68985.0,125900.0,106158.0,85329.0,72010.0,14.384795784242046,-5.64,17.694637213892182
Indiana,IN,Lawrence County,45084.0,21209.0,0.4704329695679177,6795.0,19156.0,78119.0,65551.0,11806.0,95996.0,83272.0,4984.0,11.054919705438737,51.02,15.071865850412564
Indiana,IN,Madison County,132504.0,55716.0,0.42048541930809635,19162.0,52843.0,79953.0,62632.0,33513.0,95228.0,77416.0,16142.0,12.182273742679467,26.95,14.461450220370706
Indiana,IN,Marion County,968460.0,351910.0,0.3633707122648328,231908.0,396662.0,87280.0,63450.0,219067.0,107606.0,80642.0,144204.0,14.890031596555357,-27.68,23.94605869111786
Indiana,IN,Marshall County,46352.0,19540.0,0.4215567828788402,6546.0,17377.0,85610.0,68041.0,11656.0,100539.0,85111.0,4979.0,10.741715567828788,43.4,14.12236796686227
Indiana,IN,Martin County,9897.0,4987.0,0.503890067697282,945.0,3928.0,80001.0,65345.0,2388.0,97266.0,93625.0,1594.0,16.105890673941598,60.72,9.548347984237648
Indiana,IN,Miami County,35402.0,13977.0,0.39480820292638835,4204.0,13270.0,74702.0,61130.0,8844.0,86758.0,73849.0,5083.0,14.35794587876391,54.55,11.87503530873962
Indiana,IN,Monroe County,139342.0,59099.0,0.42412912115514345,45962.0,58264.0,87694.0,63372.0,28851.0,122482.0,96950.0,25256.0,18.125188385411434,-27.43,32.98502963930473
Indiana,IN,Montgomery County,38573.0,16572.0,0.42962694112462085,5195.0,15524.0,83964.0,66571.0,10057.0,99869.0,84395.0,4388.0,11.375832836439997,48.2,13.467969823451636
Indiana,IN,Morgan County,73227.0,35340.0,0.4826088737760662,11265.0,27713.0,101705.0,79088.0,20245.0,115551.0,95399.0,6064.0,8.28109850191869,54.33,15.383669957802452
Indiana,IN,Newton County,13960.0,6601.0,0.4728510028653295,1376.0,5591.0,76850.0,68596.0,3909.0,86778.0,79235.0,1843.0,13.202005730659025,56.98,9.8567335243553
Indiana,IN,Noble County,47430.0,18962.0,0.3997891629770188,5905.0,17971.0,85659.0,70908.0,12406.0,97860.0,83319.0,3950.0,8.328062407758804,51.4,12.449926207041957
Indiana,IN,Ohio County,6004.0,3091.0,0.5148234510326449,854.0,2567.0,81948.0,67942.0,1693.0,95975.0,83555.0,529.0,8.810792804796803,55.48,14.223850766155897
Indiana,IN,Orange County,19638.0,8590.0,0.43741725226601486,2218.0,7994.0,82606.0,64758.0,5367.0,97191.0,83102.0,2575.0,13.112333231489966,52.14,11.294429167939708
Indiana,IN,Owen County,21532.0,9875.0,0.4586197287757756,2737.0,8598.0,79136.0,59586.0,5750.0,92246.0,74254.0,2504.0,11.629203046628273,50.69,12.711313394018205
Indiana,IN,Parke County,16484.0,6653.0,0.4036034942975006,1685.0,5985.0,81663.0,66776.0,4223.0,89377.0,72262.0,2623.0,15.91239990293618,56.92,10.222033487017713
Indiana,IN,Perry County,19209.0,8666.0,0.45114269352907493,2375.0,7751.0,73098.0,61099.0,4727.0,89384.0,83784.0,2285.0,11.895465667135197,29.76,12.363996043521267
Indiana,IN,Pike County,12106.0,6009.0,0.496365438625475,1449.0,4994.0,80952.0,66250.0,3222.0,99086.0,86629.0,1466.0,12.109697670576573,54.85,11.969271435651743
Indiana,IN,Porter County,175335.0,84877.0,0.4840847520460832,38057.0,68049.0,107336.0,85828.0,45516.0,123210.0,102006.0,15723.0,8.96740525280178,10.48,21.70530698377392
Indiana,IN,Posey County,25040.0,12972.0,0.5180511182108626,4749.0,10270.0,95179.0,79124.0,7533.0,108227.0,93425.0,2444.0,9.76038338658147,43.43,18.965654952076676
Indiana,IN,Pulaski County,12385.0,5761.0,0.4651594670972951,1219.0,4894.0,76170.0,59956.0,3109.0,92486.0,75673.0,1442.0,11.643116673395236,53.67,9.842551473556723
Indiana,IN,Putnam County,37567.0,16731.0,0.4453642824819656,5258.0,13980.0,89501.0,76182.0,9547.0,103465.0,87006.0,2616.0,6.963558442249846,51.97,13.99632656320707
Indiana,IN,Randolph County,24216.0,10547.0,0.43553848695077635,2522.0,10182.0,74024.0,61121.0,6559.0,85982.0,73157.0,3594.0,14.841427155599604,53.66,10.414601916088536
Indiana,IN,Ripley County,29227.0,14384.0,0.49214767167345264,4000.0,11356.0,87796.0,71084.0,7827.0,104800.0,89298.0,2733.0,9.350942621548567,61.48,13.68597529681459
Indiana,IN,Rush County,16847.0,7655.0,0.45438356977503414,2056.0,6650.0,74837.0,64393.0,4422.0,87031.0,79550.0,2135.0,12.672879444411468,54.04,12.203953226093667
Indiana,IN,Scott County,24657.0,10187.0,0.4131483959930243,2251.0,9637.0,70950.0,54583.0,5837.0,85233.0,73661.0,3467.0,14.060915764286003,51.48,9.129253356044936
Indiana,IN,Shelby County,45231.0,19754.0,0.4367358669938759,6541.0,18145.0,88245.0,71301.0,11797.0,104049.0,89126.0,5091.0,11.255554818597863,48.01,14.461320775574274
Indiana,IN,Spencer County,19910.0,10426.0,0.5236564540431944,3133.0,7979.0,87894.0,70890.0,5426.0,106058.0,95217.0,1294.0,6.499246609743848,43.27,15.73581115017579
Indiana,IN,St. Joseph County,272848.0,110419.0,0.40469052366152586,61722.0,107005.0,89361.0,64885.0,63641.0,109220.0,84866.0,38013.0,13.931932797748198,-1.48,22.621386266346097
Indiana,IN,Starke County,23206.0,10478.0,0.45152115832112383,2127.0,8758.0,73831.0,62933.0,5667.0,83873.0,74958.0,3426.0,14.763423252607083,52.04,9.165733000086185
Indiana,IN,Steuben County,34917.0,16354.0,0.46836784374373513,6312.0,13765.0,92694.0,71483.0,9092.0,111714.0,90458.0,2912.0,8.339777185897987,42.12,18.07715439470745
Indiana,IN,Sullivan County,20757.0,8792.0,0.42356795297971767,2401.0,7697.0,74197.0,54985.0,5073.0,81827.0,70470.0,2498.0,12.034494387435563,52.7,11.567182155417449
Indiana,IN,Switzerland County,10019.0,4257.0,0.4248927038626609,747.0,3897.0,78313.0,65148.0,2419.0,91618.0,78583.0,1083.0,10.809462022157899,57.46,7.455833915560435
Indiana,IN,Tippecanoe County,188792.0,66761.0,0.35362197550743674,47883.0,74415.0,80668.0,58622.0,39796.0,105267.0,85505.0,32500.0,17.21471248781728,0.15,25.36283317089707
Indiana,IN,Tipton County,15256.0,7976.0,0.5228106974305191,2846.0,6265.0,92887.0,78309.0,4716.0,99745.0,88611.0,1741.0,11.411903513371788,50.81,18.654955427372837
Indiana,IN,Union County,6973.0,3493.0,0.5009321669295855,1063.0,2852.0,93659.0,79500.0,2030.0,110797.0,96982.0,446.0,6.396099239925427,55.88,15.24451455614513
Indiana,IN,Vanderburgh County,179810.0,73794.0,0.4103998665257772,34947.0,77198.0,82253.0,60938.0,46149.0,100239.0,76396.0,24967.0,13.885212168399978,12.64,19.43551526611423
Indiana,IN,Vermillion County,15417.0,7256.0,0.47064928325874034,1929.0,6560.0,72225.0,59363.0,4363.0,83999.0,78883.0,2012.0,13.050528637218656,44.74,12.512161899202178
Indiana,IN,Vigo County,106153.0,40877.0,0.3850762578542293,18978.0,42595.0,73599.0,52525.0,23534.0,93331.0,73202.0,19750.0,18.605220766252483,18.1,17.877968592503272
Indiana,IN,Wabash County,30670.0,13955.0,0.4550048907727421,4707.0,12554.0,82223.0,68414.0,8323.0,94750.0,82541.0,3136.0,10.224975546136289,50.81,15.34724486468862
Indiana,IN,Warren County,8518.0,4370.0,0.5130312279877906,1078.0,3359.0,89482.0,74635.0,2376.0,102588.0,89375.0,1061.0,12.45597558112233,57.3,12.655552946701103
Indiana,IN,Warrick County,65867.0,33082.0,0.5022545432462386,16557.0,24697.0,121754.0,95027.0,17925.0,139617.0,112565.0,4053.0,6.1533089407442265,30.19,25.137018537355583
Indiana,IN,Washington County,28205.0,12722.0,0.451054777521716,2799.0,10994.0,74773.0,61358.0,7554.0,87897.0,78025.0,3724.0,13.203332742421555,54.83,9.92377238078355
Indiana,IN,Wayne County,66127.0,26797.0,0.4052353804043734,9621.0,26818.0,76475.0,56652.0,17003.0,94280.0,75367.0,10795.0,16.324648025768596,32.46,14.549276392396449
Indiana,IN,Wells County,28555.0,14100.0,0.49378392575731045,3713.0,11360.0,86401.0,69741.0,7678.0,105058.0,84741.0,1996.0,6.990019261075118,57.84,13.002976711609177
Indiana,IN,White County,24917.0,11162.0,0.4479672512742304,3157.0,9865.0,81327.0,66143.0,6341.0,97558.0,80337.0,2422.0,9.720271300718384,45.01,12.670064614520207
Indiana,IN,Whitley County,34742.0,17726.0,0.5102181797248287,5699.0,13929.0,92181.0,75790.0,9628.0,107455.0,89589.0,3627.0,10.439813482240517,49.91,16.40377640895746
Iowa,IA,Adair County,7389.0,4064.0,0.5500067668155366,1083.0,3260.0,89076.0,66176.0,1858.0,114636.0,95758.0,753.0,10.19082419813236,45.03,14.65692245229395
Iowa,IA,Adams County,3544.0,2131.0,0.6012979683972912,649.0,1530.0,97667.0,68828.0,971.0,107808.0,86898.0,339.0,9.565462753950339,44.16,18.312641083521445
Iowa,IA,Allamakee County,14074.0,7303.0,0.5189000994742078,1990.0,6024.0,84448.0,66000.0,3713.0,99302.0,81464.0,1657.0,11.773483018331675,34.33,14.139548102884753
Iowa,IA,Appanoose County,12119.0,6466.0,0.5335423714827956,1756.0,5006.0,68465.0,51146.0,3202.0,82131.0,63158.0,2468.0,20.36471656077234,46.67,14.489644360095719
Iowa,IA,Audubon County,5534.0,3239.0,0.5852909288037585,841.0,2525.0,74605.0,54152.0,1541.0,95714.0,79083.0,649.0,11.727502710516806,38.41,15.196964221178172
Iowa,IA,Benton County,25796.0,14470.0,0.5609396805706311,4555.0,10111.0,99622.0,84742.0,6875.0,118996.0,104875.0,1979.0,7.671732051480849,33.24,17.657776399441776
Iowa,IA,Black Hawk County,130471.0,62653.0,0.48020632937587665,26963.0,53740.0,89098.0,64581.0,30840.0,111282.0,86319.0,18505.0,14.183228456898467,-1.16,20.665895103126367
Iowa,IA,Boone County,26590.0,15346.0,0.5771342610003761,5664.0,10935.0,97592.0,79741.0,7190.0,116143.0,100723.0,1757.0,6.607747273411056,21.53,21.301241068070702
Iowa,IA,Bremer County,25307.0,14556.0,0.5751768285454617,6092.0,9693.0,102529.0,83343.0,6494.0,123526.0,99082.0,1767.0,6.9822578733156835,22.18,24.07239103805271
Iowa,IA,Buchanan County,20691.0,10714.0,0.5178096757044125,3219.0,8150.0,92603.0,78430.0,5568.0,108847.0,92016.0,1439.0,6.954714610217002,28.22,15.55748876323039
Iowa,IA,Buena Vista County,20567.0,7516.0,0.3654397821753294,2998.0,7543.0,89885.0,66564.0,4558.0,108357.0,91125.0,1624.0,7.896144308844264,33.26,14.576749161277775
Iowa,IA,Butler County,14172.0,8027.0,0.5663985323172452,2132.0,5887.0,84585.0,69651.0,4179.0,97433.0,84815.0,1500.0,10.584250635055039,45.35,15.043748235958226
Iowa,IA,Calhoun County,9763.0,5093.0,0.5216634231281368,1554.0,3886.0,86678.0,66875.0,2436.0,103692.0,80781.0,791.0,8.102017822390659,46.73,15.917238553723239
Iowa,IA,Carroll County,20522.0,11120.0,0.5418575187603547,3403.0,8750.0,86355.0,68528.0,5297.0,102615.0,91492.0,1693.0,8.249683266738135,41.92,16.582204463502585
Iowa,IA,Cass County,13130.0,7195.0,0.547981721249048,2023.0,5789.0,82873.0,61657.0,3477.0,105203.0,86596.0,2243.0,17.083015993907082,40.72,15.407463823305406
Iowa,IA,Cedar County,18302.0,10624.0,0.5804830073216042,2991.0,7539.0,92611.0,79080.0,5068.0,108630.0,96594.0,1308.0,7.146759916948968,21.79,16.34247623210578
Iowa,IA,Cerro Gordo County,42406.0,22942.0,0.5410083478753006,7642.0,19421.0,89519.0,65537.0,11229.0,114279.0,87250.0,3918.0,9.239258595481772,11.65,18.021034759232187
Iowa,IA,Cherokee County,11605.0,6089.0,0.5246876346402413,1871.0,5082.0,83796.0,64478.0,3085.0,107417.0,90870.0,1717.0,14.795346833261524,45.77,16.122361051271003
Iowa,IA,Chickasaw County,11658.0,6230.0,0.5343969806141705,1586.0,4985.0,87139.0,73421.0,3236.0,104440.0,87157.0,827.0,7.093841139131926,37.16,13.604391833933779
Iowa,IA,Clarke County,9588.0,4459.0,0.4650604922820192,1100.0,4001.0,85744.0,66821.0,2671.0,94940.0,79155.0,1304.0,13.600333750521484,42.05,11.4726741760534
Iowa,IA,Clay County,16511.0,8514.0,0.5156562291805463,2998.0,7249.0,83566.0,64082.0,4018.0,107732.0,92188.0,1848.0,11.192538307794804,43.22,18.157591908424685
Iowa,IA,Clayton County,16969.0,9381.0,0.5528316341564029,1970.0,7406.0,81457.0,62326.0,4560.0,96680.0,77578.0,2294.0,13.518769520891036,34.52,11.609405386292652
Iowa,IA,Clinton County,46158.0,23813.0,0.5159019021621387,7271.0,19434.0,85010.0,65177.0,12263.0,102489.0,86194.0,5962.0,12.91650418129035,18.86,15.7524156159279
Iowa,IA,Crawford County,16013.0,6525.0,0.4074814213451571,2002.0,6229.0,83966.0,65039.0,4269.0,98952.0,82289.0,2635.0,16.455380003746956,43.51,12.50234184724911
Iowa,IA,Dallas County,111092.0,62633.0,0.5637939725632809,37522.0,40868.0,134691.0,102349.0,26894.0,160894.0,133499.0,6038.0,5.435134843193029,4.75,33.77560940481763
Iowa,IA,Davis County,9169.0,3950.0,0.4307994328716327,1029.0,3169.0,94991.0,79505.0,2415.0,108658.0,92261.0,647.0,7.0563856472897815,54.41,11.222597884174936
