state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff,state_code
Iowa,19067,Floyd County,4744,2782,7625,1962,62.22,36.49,25.73,IA
Iowa,19069,Franklin County,3431,1393,4885,2038,70.24,28.52,41.72,IA
Iowa,19071,Fremont County,2711,1023,3785,1688,71.62,27.03,44.6,IA
Iowa,19073,Greene County,3211,1603,4874,1608,65.88,32.89,32.99,IA
Iowa,19075,Grundy County,4998,2019,7131,2979,70.09,28.31,41.78,IA
Iowa,19077,Guthrie County,4446,1974,6514,2472,68.25,30.3,37.95,IA
Iowa,19079,Hamilton County,5004,2482,7573,2522,66.08,32.77,33.3,IA
Iowa,19081,Hancock County,4336,1523,5933,2813,73.08,25.67,47.41,IA
Iowa,19083,Hardin County,5790,2553,8434,3237,68.65,30.27,38.38,IA
Iowa,19085,Harrison County,5566,2245,7938,3321,70.12,28.28,41.84,IA
Iowa,19087,Henry County,6439,2995,9574,3444,67.26,31.28,35.97,IA
Iowa,19089,Howard County,3157,1619,4837,1538,65.27,33.47,31.8,IA
Iowa,19091,Humboldt County,3770,1236,5067,2534,74.4,24.39,50.01,IA
Iowa,19093,Ida County,2771,826,3642,1945,76.08,22.68,53.4,IA
Iowa,19095,Iowa County,6068,3400,9617,2668,63.1,35.35,27.74,IA
Iowa,19097,Jackson County,7074,3567,10782,3507,65.61,33.08,32.53,IA
Iowa,19099,Jasper County,12701,7141,20149,5560,63.04,35.44,27.59,IA
Iowa,19101,Jefferson County,4353,3788,8317,565,52.34,45.55,6.79,IA
Iowa,19103,Johnson County,26087,58846,86068,-32759,30.31,68.37,-38.06,IA
Iowa,19105,Jones County,6820,3942,10949,2878,62.29,36.0,26.29,IA
Iowa,19107,Keokuk County,3869,1219,5142,2650,75.24,23.71,51.54,IA
Iowa,19109,Kossuth County,5983,2284,8376,3699,71.43,27.27,44.16,IA
Iowa,19111,Lee County,10152,5659,16154,4493,62.85,35.03,27.81,IA
Iowa,19113,Linn County,54237,66358,122369,-12121,44.32,54.23,-9.91,IA
Iowa,19115,Louisa County,3584,1480,5136,2104,69.78,28.82,40.97,IA
Iowa,19117,Lucas County,3400,1169,4639,2231,73.29,25.2,48.09,IA
Iowa,19119,Lyon County,5899,1023,6984,4876,84.46,14.65,69.82,IA
Iowa,19121,Madison County,6864,3008,9995,3856,68.67,30.1,38.58,IA
Iowa,19123,Mahaska County,8207,2577,10910,5630,75.22,23.62,51.6,IA
Iowa,19125,Marion County,13289,5928,19490,7361,68.18,30.42,37.77,IA
Iowa,19127,Marshall County,9815,7134,17217,2681,57.01,41.44,15.57,IA
Iowa,19129,Mills County,5671,2456,8223,3215,68.97,29.87,39.1,IA
Iowa,19131,Mitchell County,3736,1943,5757,1793,64.89,33.75,31.14,IA
Iowa,19133,Monona County,3331,1236,4616,2095,72.16,26.78,45.39,IA
Iowa,19135,Monroe County,3104,1002,4146,2102,74.87,24.17,50.7,IA
Iowa,19137,Montgomery County,3486,1508,5061,1978,68.88,29.8,39.08,IA
Iowa,19139,Muscatine County,11152,8212,19695,2940,56.62,41.7,14.93,IA
Iowa,19141,O'Brien County,5998,1428,7501,4570,79.96,19.04,60.93,IA
Iowa,19143,Osceola County,2623,555,3219,2068,81.48,17.24,64.24,IA
Iowa,19145,Page County,5153,2060,7297,3093,70.62,28.23,42.39,IA
Iowa,19147,Palo Alto County,3576,1338,4976,2238,71.86,26.89,44.98,IA
Iowa,19149,Plymouth County,10661,3104,13931,7557,76.53,22.28,54.25,IA
Iowa,19151,Pocahontas County,2727,796,3573,1931,76.32,22.28,54.04,IA
Iowa,19153,Polk County,112240,140075,255563,-27835,43.92,54.81,-10.89,IA
Iowa,19155,Pottawattamie County,26335,17468,44411,8867,59.3,39.33,19.97,IA
Iowa,19157,Poweshiek County,5758,4067,9971,1691,57.75,40.79,16.96,IA
Iowa,19159,Ringgold County,2015,638,2683,1377,75.1,23.78,51.32,IA
Iowa,19161,Sac County,4100,1289,5448,2811,75.26,23.66,51.6,IA
Iowa,19163,Scott County,45976,42479,89743,3497,51.23,47.33,3.9,IA
Iowa,19165,Shelby County,4600,1811,6486,2789,70.92,27.92,43.0,IA
Iowa,19167,Sioux County,16053,2626,18881,13427,85.02,13.91,71.11,IA
Iowa,19169,Story County,21665,26765,49200,-5100,44.03,54.4,-10.37,IA
Iowa,19171,Tama County,5379,3070,8594,2309,62.59,35.72,26.87,IA
Iowa,19173,Taylor County,2381,666,3078,1715,77.36,21.64,55.72,IA
Iowa,19175,Union County,4044,1874,5996,2170,67.44,31.25,36.19,IA
Iowa,19177,Van Buren County,2785,778,3622,2007,76.89,21.48,55.41,IA
Iowa,19179,Wapello County,9479,4896,14571,4583,65.05,33.6,31.45,IA
Iowa,19181,Warren County,19486,12712,32662,6774,59.66,38.92,20.74,IA
Iowa,19183,Washington County,7119,4297,11551,2822,61.63,37.2,24.43,IA
Iowa,19185,Wayne County,2426,643,3119,1783,77.78,20.62,57.17,IA
Iowa,19187,Webster County,10850,5641,16706,5209,64.95,33.77,31.18,IA
Iowa,19189,Winnebago County,3636,1909,5627,1727,64.62,33.93,30.69,IA
Iowa,19191,Winneshiek County,6427,5321,11927,1106,53.89,44.61,9.27,IA
Iowa,19193,Woodbury County,25969,16145,42674,9824,60.85,37.83,23.02,IA
Iowa,19195,Worth County,2715,1508,4278,1207,63.46,35.25,28.21,IA
Iowa,19197,Wright County,3853,1770,5706,2083,67.53,31.02,36.51,IA
Kansas,20001,Allen County,4029,1445,5600,2584,71.95,25.8,46.14,KS
Kansas,20003,Anderson County,2998,732,3791,2266,79.08,19.31,59.77,KS
Kansas,20005,Atchison County,4911,2201,7255,2710,67.69,30.34,37.35,KS
Kansas,20007,Barber County,1854,288,2170,1566,85.44,13.27,72.17,KS
Kansas,20009,Barton County,8205,2207,10570,5998,77.63,20.88,56.75,KS
Kansas,20011,Bourbon County,5003,1444,6572,3559,76.13,21.97,54.15,KS
Kansas,20013,Brown County,3106,1065,4258,2041,72.95,25.01,47.93,KS
Kansas,20015,Butler County,22426,9150,32236,13276,69.57,28.38,41.18,KS
Kansas,20017,Chase County,1090,348,1462,742,74.56,23.8,50.75,KS
Kansas,20019,Chautauqua County,1299,211,1527,1088,85.07,13.82,71.25,KS
Kansas,20021,Cherokee County,6584,1970,8717,4614,75.53,22.6,52.93,KS
Kansas,20023,Cheyenne County,1185,206,1422,979,83.33,14.49,68.85,KS
Kansas,20025,Clark County,867,129,1014,738,85.5,12.72,72.78,KS
Kansas,20027,Clay County,3150,867,4113,2283,76.59,21.08,55.51,KS
Kansas,20029,Cloud County,3218,767,4047,2451,79.52,18.95,60.56,KS
Kansas,20031,Coffey County,3371,934,4377,2437,77.02,21.34,55.68,KS
Kansas,20033,Comanche County,727,130,874,597,83.18,14.87,68.31,KS
Kansas,20035,Cowley County,9360,3919,13505,5441,69.31,29.02,40.29,KS
Kansas,20037,Crawford County,10084,5956,16334,4128,61.74,36.46,25.27,KS
Kansas,20039,Decatur County,1217,215,1452,1002,83.82,14.81,69.01,KS
Kansas,20041,Dickinson County,7014,1989,9144,5025,76.71,21.75,54.95,KS
Kansas,20043,Doniphan County,2899,626,3577,2273,81.05,17.5,63.54,KS
Kansas,20045,Douglas County,17523,39582,58041,-22059,30.19,68.2,-38.01,KS
Kansas,20047,Edwards County,1042,213,1269,829,82.11,16.78,65.33,KS
Kansas,20049,Elk County,1123,191,1338,932,83.93,14.28,69.66,KS
Kansas,20051,Ellis County,9743,3511,13511,6232,72.11,25.99,46.13,KS
Kansas,20053,Ellsworth County,2078,636,2758,1442,75.34,23.06,52.28,KS
Kansas,20055,Finney County,7166,3425,10782,3741,66.46,31.77,34.7,KS
Kansas,20057,Ford County,5616,2461,8224,3155,68.29,29.92,38.36,KS
Kansas,20059,Franklin County,8773,3676,12708,5097,69.04,28.93,40.11,KS
Kansas,20061,Geary County,5288,3674,9163,1614,57.71,40.1,17.61,KS
Kansas,20063,Gove County,1227,150,1396,1077,87.89,10.74,77.15,KS
Kansas,20065,Graham County,1055,210,1287,845,81.97,16.32,65.66,KS
Kansas,20067,Grant County,1793,395,2220,1398,80.77,17.79,62.97,KS
Kansas,20069,Gray County,1837,324,2193,1513,83.77,14.77,68.99,KS
Kansas,20071,Greeley County,510,75,593,435,86.0,12.65,73.36,KS
Kansas,20073,Greenwood County,2299,541,2884,1758,79.72,18.76,60.96,KS
Kansas,20075,Hamilton County,671,131,815,540,82.33,16.07,66.26,KS
Kansas,20077,Harper County,2072,437,2555,1635,81.1,17.1,63.99,KS
Kansas,20079,Harvey County,9591,6202,16086,3389,59.62,38.56,21.07,KS
Kansas,20081,Haskell County,1045,221,1278,824,81.77,17.29,64.48,KS
Kansas,20083,Hodgeman County,817,136,966,681,84.58,14.08,70.5,KS
Kansas,20085,Jackson County,4557,1799,6474,2758,70.39,27.79,42.6,KS
Kansas,20087,Jefferson County,6694,3030,9927,3664,67.43,30.52,36.91,KS
Kansas,20089,Jewell County,1370,176,1574,1194,87.04,11.18,75.86,KS
Kansas,20091,Johnson County,154247,183451,343780,-29204,44.87,53.36,-8.49,KS
Kansas,20093,Kearny County,1082,192,1301,890,83.17,14.76,68.41,KS
Kansas,20095,Kingman County,3119,753,3947,2366,79.02,19.08,59.94,KS
Kansas,20097,Kiowa County,941,151,1107,790,85.0,13.64,71.36,KS
Kansas,20099,Labette County,5410,2385,7921,3025,68.3,30.11,38.19,KS
Kansas,20101,Lane County,709,111,843,598,84.1,13.17,70.94,KS
Kansas,20103,Leavenworth County,22055,13732,36547,8323,60.35,37.57,22.77,KS
Kansas,20105,Lincoln County,1233,250,1507,983,81.82,16.59,65.23,KS
Kansas,20107,Linn County,4093,854,5016,3239,81.6,17.03,64.57,KS
Kansas,20109,Logan County,1186,183,1400,1003,84.71,13.07,71.64,KS
Kansas,20111,Lyon County,7462,5515,13256,1947,56.29,41.6,14.69,KS
Kansas,20113,McPherson County,9816,4021,14104,5795,69.6,28.51,41.09,KS
Kansas,20115,Marion County,4312,1429,5870,2883,73.46,24.34,49.11,KS
Kansas,20117,Marshall County,3644,1205,4968,2439,73.35,24.26,49.09,KS
Kansas,20119,Meade County,1427,247,1695,1180,84.19,14.57,69.62,KS
Kansas,20121,Miami County,12854,5472,18685,7382,68.79,29.29,39.51,KS
Kansas,20123,Mitchell County,2608,528,3172,2080,82.22,16.65,65.57,KS
Kansas,20125,Montgomery County,9287,2934,12441,6353,74.65,23.58,51.07,KS
Kansas,20127,Morris County,2021,721,2792,1300,72.39,25.82,46.56,KS
Kansas,20129,Morton County,909,131,1060,778,85.75,12.36,73.4,KS
Kansas,20131,Nemaha County,4655,888,5620,3767,82.83,15.8,67.03,KS
Kansas,20133,Neosho County,4961,1696,6784,3265,73.13,25.0,48.13,KS
Kansas,20135,Ness County,1205,129,1363,1076,88.41,9.46,78.94,KS
Kansas,20137,Norton County,1882,346,2270,1536,82.91,15.24,67.67,KS
Kansas,20139,Osage County,5736,1946,7892,3790,72.68,24.66,48.02,KS
Kansas,20141,Osborne County,1477,261,1774,1216,83.26,14.71,68.55,KS
Kansas,20143,Ottawa County,2475,476,3003,1999,82.42,15.85,66.57,KS
Kansas,20145,Pawnee County,2003,625,2675,1378,74.88,23.36,51.51,KS
Kansas,20147,Phillips County,2356,331,2747,2025,85.77,12.05,73.72,KS
Kansas,20149,Pottawatomie County,9811,3394,13472,6417,72.83,25.19,47.63,KS
Kansas,20151,Pratt County,3054,954,4082,2100,74.82,23.37,51.45,KS
Kansas,20153,Rawlins County,1194,176,1403,1018,85.1,12.54,72.56,KS
Kansas,20155,Reno County,17847,8554,26940,9293,66.25,31.75,34.5,KS
Kansas,20157,Republic County,2001,396,2443,1605,81.91,16.21,65.7,KS
Kansas,20159,Rice County,3073,825,3966,2248,77.48,20.8,56.68,KS
Kansas,20161,Riley County,11630,12063,24313,-433,47.83,49.62,-1.78,KS
Kansas,20163,Rooks County,2153,349,2534,1804,84.96,13.77,71.19,KS
Kansas,20165,Rush County,1315,264,1606,1051,81.88,16.44,65.44,KS
Kansas,20167,Russell County,2632,608,3301,2024,79.73,18.42,61.31,KS
Kansas,20169,Saline County,15069,7734,23226,7335,64.88,33.3,31.58,KS
Kansas,20171,Scott County,1843,248,2135,1595,86.32,11.62,74.71,KS
Kansas,20173,Sedgwick County,120118,90506,214152,29612,56.09,42.26,13.83,KS
Kansas,20175,Seward County,3133,1354,4565,1779,68.63,29.66,38.97,KS
Kansas,20177,Shawnee County,39901,40308,81819,-407,48.77,49.26,-0.5,KS
Kansas,20179,Sheridan County,1229,126,1373,1103,89.51,9.18,80.34,KS
Kansas,20181,Sherman County,2161,379,2593,1782,83.34,14.62,68.72,KS
Kansas,20183,Smith County,1675,300,2006,1375,83.5,14.96,68.54,KS
Kansas,20185,Stafford County,1548,326,1909,1222,81.09,17.08,64.01,KS
Kansas,20187,Stanton County,537,115,664,422,80.87,17.32,63.55,KS
Kansas,20189,Stevens County,1595,210,1835,1385,86.92,11.44,75.48,KS
Kansas,20191,Sumner County,7810,2527,10549,5283,74.04,23.95,50.08,KS
Kansas,20193,Thomas County,3007,597,3664,2410,82.07,16.29,65.78,KS
Kansas,20195,Trego County,1343,216,1587,1127,84.63,13.61,71.01,KS
Kansas,20197,Wabaunsee County,2816,944,3836,1872,73.41,24.61,48.8,KS
Kansas,20199,Wallace County,686,52,748,634,91.71,6.95,84.76,KS
Kansas,20201,Washington County,2263,396,2700,1867,83.81,14.67,69.15,KS
Kansas,20203,Wichita County,740,107,860,633,86.05,12.44,73.6,KS
Kansas,20205,Wilson County,2894,647,3603,2247,80.32,17.96,62.36,KS
Kansas,20207,Woodson County,1205,282,1506,923,80.01,18.73,61.29,KS
Kansas,20209,Wyandotte County,18867,30938,50602,-12071,37.29,61.14,-23.85,KS
Kentucky,21001,Adair County,7643,1257,8971,6386,85.2,14.01,71.18,KY
Kentucky,21003,Allen County,7824,1505,9418,6319,83.07,15.98,67.09,KY
Kentucky,21005,Anderson County,9650,3226,13090,6424,73.72,24.64,49.08,KY
Kentucky,21007,Ballard County,3331,697,4088,2634,81.48,17.05,64.43,KY
Kentucky,21009,Barren County,15019,4565,19799,10454,75.86,23.06,52.8,KY
Kentucky,21011,Bath County,4041,1278,5389,2763,74.99,23.71,51.27,KY
Kentucky,21013,Bell County,7831,1419,9337,6412,83.87,15.2,68.67,KY
Kentucky,21015,Boone County,45650,20601,67382,25049,67.75,30.57,37.17,KY
Kentucky,21017,Bourbon County,6284,3088,9535,3196,65.9,32.39,33.52,KY
Kentucky,21019,Boyd County,14363,6291,20951,8072,68.56,30.03,38.53,KY
Kentucky,21021,Boyle County,9159,4990,14371,4169,63.73,34.72,29.01,KY
Kentucky,21023,Bracken County,3399,702,4146,2697,81.98,16.93,65.05,KY
Kentucky,21025,Breathitt County,4036,1002,5113,3034,78.94,19.6,59.34,KY
Kentucky,21027,Breckinridge County,7882,2038,10046,5844,78.46,20.29,58.17,KY
Kentucky,21029,Bullitt County,32299,10280,43187,22019,74.79,23.8,50.99,KY
Kentucky,21031,Butler County,4905,965,5942,3940,82.55,16.24,66.31,KY
Kentucky,21033,Caldwell County,4860,1256,6188,3604,78.54,20.3,58.24,KY
Kentucky,21035,Calloway County,11539,5111,16936,6428,68.13,30.18,37.95,KY
Kentucky,21037,Campbell County,28450,18952,48302,9498,58.9,39.24,19.66,KY
Kentucky,21039,Carlisle County,2182,408,2610,1774,83.6,15.63,67.97,KY
Kentucky,21041,Carroll County,3014,963,4025,2051,74.88,23.93,50.96,KY
Kentucky,21043,Carter County,8981,2305,11420,6676,78.64,20.18,58.46,KY
Kentucky,21045,Casey County,6216,804,7080,5412,87.8,11.36,76.44,KY
Kentucky,21047,Christian County,14332,7055,21671,7277,66.13,32.56,33.58,KY
Kentucky,21049,Clark County,11950,5639,17868,6311,66.88,31.56,35.32,KY
Kentucky,21051,Clay County,6729,692,7517,6037,89.52,9.21,80.31,KY
Kentucky,21053,Clinton County,4276,549,4880,3727,87.62,11.25,76.37,KY
Kentucky,21055,Crittenden County,3349,608,4008,2741,83.56,15.17,68.39,KY
Kentucky,21057,Cumberland County,2922,483,3439,2439,84.97,14.04,70.92,KY
Kentucky,21059,Daviess County,30705,15673,47067,15032,65.24,33.3,31.94,KY
Kentucky,21061,Edmonson County,5048,1118,6247,3930,80.81,17.9,62.91,KY
Kentucky,21063,Elliott County,2335,532,2911,1803,80.21,18.28,61.94,KY
Kentucky,21065,Estill County,5091,1114,6289,3977,80.95,17.71,63.24,KY
Kentucky,21067,Fayette County,57347,83387,143762,-26040,39.89,58.0,-18.11,KY
Kentucky,21069,Fleming County,5578,1334,7000,4244,79.69,19.06,60.63,KY
Kentucky,21071,Floyd County,12326,3061,15650,9265,78.76,19.56,59.2,KY
Kentucky,21073,Franklin County,13246,11996,25749,1250,51.44,46.59,4.85,KY
Kentucky,21075,Fulton County,1491,636,2145,855,69.51,29.65,39.86,KY
Kentucky,21077,Gallatin County,3109,761,3917,2348,79.37,19.43,59.94,KY
Kentucky,21079,Garrard County,7086,1719,8917,5367,79.47,19.28,60.19,KY
Kentucky,21081,Grant County,9372,1944,11466,7428,81.74,16.95,64.78,KY
Kentucky,21083,Graves County,13378,3105,16678,10273,80.21,18.62,61.6,KY
Kentucky,21085,Grayson County,9710,2235,12095,7475,80.28,18.48,61.8,KY
Kentucky,21087,Green County,5033,782,5857,4251,85.93,13.35,72.58,KY
Kentucky,21089,Greenup County,12961,4181,17372,8780,74.61,24.07,50.54,KY
Kentucky,21091,Hancock County,3375,1173,4633,2202,72.85,25.32,47.53,KY
Kentucky,21093,Hardin County,30672,16572,48060,14100,63.82,34.48,29.34,KY
Kentucky,21095,Harlan County,9109,1199,10384,7910,87.72,11.55,76.17,KY
Kentucky,21097,Harrison County,6639,2265,9018,4374,73.62,25.12,48.5,KY
Kentucky,21099,Hart County,6691,1642,8409,5049,79.57,19.53,60.04,KY
Kentucky,21101,Henderson County,12592,6837,19684,5755,63.97,34.73,29.24,KY
Kentucky,21103,Henry County,6093,1857,8074,4236,75.46,23.0,52.46,KY
Kentucky,21105,Hickman County,1656,394,2069,1262,80.04,19.04,61.0,KY
Kentucky,21107,Hopkins County,15361,4916,20532,10445,74.81,23.94,50.87,KY
Kentucky,21109,Jackson County,5358,506,5934,4852,90.29,8.53,81.77,KY
Kentucky,21111,Jefferson County,144553,203070,353609,-58517,40.88,57.43,-16.55,KY
Kentucky,21113,Jessamine County,17854,8303,26644,9551,67.01,31.16,35.85,KY
Kentucky,21115,Johnson County,8150,1350,9622,6800,84.7,14.03,70.67,KY
Kentucky,21117,Kenton County,48444,30859,80875,17585,59.9,38.16,21.74,KY
Kentucky,21119,Knott County,4732,1181,6003,3551,78.83,19.67,59.15,KY
Kentucky,21121,Knox County,11178,1821,13156,9357,84.97,13.84,71.12,KY
Kentucky,21123,Larue County,5773,1389,7258,4384,79.54,19.14,60.4,KY
Kentucky,21125,Laurel County,23516,4037,27884,19479,84.34,14.48,69.86,KY
Kentucky,21127,Lawrence County,5464,1044,6572,4420,83.14,15.89,67.26,KY
Kentucky,21129,Lee County,2227,406,2690,1821,82.79,15.09,67.7,KY
Kentucky,21131,Leslie County,3908,382,4357,3526,89.69,8.77,80.93,KY
Kentucky,21133,Letcher County,6848,1457,8430,5391,81.23,17.28,63.95,KY
Kentucky,21135,Lewis County,4997,666,5721,4331,87.34,11.64,75.7,KY
Kentucky,21137,Lincoln County,8833,2080,11034,6753,80.05,18.85,61.2,KY
Kentucky,21139,Livingston County,4021,886,4972,3135,80.87,17.82,63.05,KY
Kentucky,21141,Logan County,9620,2734,12506,6886,76.92,21.86,55.06,KY
Kentucky,21143,Lyon County,3187,950,4187,2237,76.12,22.69,53.43,KY
Kentucky,21145,McCracken County,21349,10191,31937,11158,66.85,31.91,34.94,KY
Kentucky,21147,McCreary County,5531,641,6211,4890,89.05,10.32,78.73,KY
Kentucky,21149,McLean County,3578,989,4633,2589,77.23,21.35,55.88,KY
Kentucky,21151,Madison County,29130,15180,45164,13950,64.5,33.61,30.89,KY
Kentucky,21153,Magoffin County,4288,909,5274,3379,81.3,17.24,64.07,KY
Kentucky,21155,Marion County,6473,2513,9100,3960,71.13,27.62,43.52,KY
Kentucky,21157,Marshall County,13677,3700,17599,9977,77.71,21.02,56.69,KY
Kentucky,21159,Martin County,3343,287,3655,3056,91.46,7.85,83.61,KY
Kentucky,21161,Mason County,5621,2170,7898,3451,71.17,27.48,43.69,KY
Kentucky,21163,Meade County,10630,3279,14119,7351,75.29,23.22,52.06,KY
Kentucky,21165,Menifee County,2563,664,3292,1899,77.86,20.17,57.69,KY
Kentucky,21167,Mercer County,8826,2838,11841,5988,74.54,23.97,50.57,KY
Kentucky,21169,Metcalfe County,4197,884,5124,3313,81.91,17.25,64.66,KY
Kentucky,21171,Monroe County,4679,576,5308,4103,88.15,10.85,77.3,KY
Kentucky,21173,Montgomery County,9302,3329,12819,5973,72.56,25.97,46.59,KY
Kentucky,21175,Morgan County,4353,939,5373,3414,81.02,17.48,63.54,KY
Kentucky,21177,Muhlenberg County,10491,3048,13691,7443,76.63,22.26,54.36,KY
Kentucky,21179,Nelson County,16052,6515,22838,9537,70.29,28.53,41.76,KY
Kentucky,21181,Nicholas County,2451,824,3319,1627,73.85,24.83,49.02,KY
Kentucky,21183,Ohio County,8679,2094,10935,6585,79.37,19.15,60.22,KY
Kentucky,21185,Oldham County,23025,14402,38187,8623,60.3,37.71,22.58,KY
Kentucky,21187,Owen County,4434,988,5494,3446,80.71,17.98,62.72,KY
Kentucky,21189,Owsley County,1625,203,1839,1422,88.36,11.04,77.32,KY
Kentucky,21191,Pendleton County,5593,1210,6900,4383,81.06,17.54,63.52,KY
Kentucky,21193,Perry County,7913,1966,9992,5947,79.19,19.68,59.52,KY
Kentucky,21195,Pike County,19684,4025,23946,15659,82.2,16.81,65.39,KY
Kentucky,21197,Powell County,4092,1174,5360,2918,76.34,21.9,54.44,KY
Kentucky,21199,Pulaski County,26051,5351,31725,20700,82.12,16.87,65.25,KY
Kentucky,21201,Robertson County,915,215,1144,700,79.98,18.79,61.19,KY
Kentucky,21203,Rockcastle County,6635,986,7724,5649,85.9,12.77,73.14,KY
Kentucky,21205,Rowan County,6224,3484,9872,2740,63.05,35.29,27.76,KY
Kentucky,21207,Russell County,7622,1200,8893,6422,85.71,13.49,72.21,KY
Kentucky,21209,Scott County,18747,10501,29761,8246,62.99,35.28,27.71,KY
Kentucky,21211,Shelby County,16356,7822,24607,8534,66.47,31.79,34.68,KY
Kentucky,21213,Simpson County,6253,2403,8776,3850,71.25,27.38,43.87,KY
Kentucky,21215,Spencer County,8927,2415,11479,6512,77.77,21.04,56.73,KY
Kentucky,21217,Taylor County,9523,2576,12256,6947,77.7,21.02,56.68,KY
Kentucky,21219,Todd County,4009,1051,5112,2958,78.42,20.56,57.86,KY
Kentucky,21221,Trigg County,5436,1667,7196,3769,75.54,23.17,52.38,KY
Kentucky,21223,Trimble County,3283,923,4249,2360,77.27,21.72,55.54,KY
Kentucky,21225,Union County,4758,1225,6058,3533,78.54,20.22,58.32,KY
Kentucky,21227,Warren County,34862,21065,56860,13797,61.31,37.05,24.26,KY
Kentucky,21229,Washington County,4720,1533,6338,3187,74.47,24.19,50.28,KY
Kentucky,21231,Wayne County,7203,1444,8733,5759,82.48,16.53,65.95,KY
Kentucky,21233,Webster County,4339,1153,5556,3186,78.1,20.75,57.34,KY
Kentucky,21235,Whitley County,12687,2237,15075,10450,84.16,14.84,69.32,KY
Kentucky,21237,Wolfe County,2163,689,2915,1474,74.2,23.64,50.57,KY
Kentucky,21239,Woodford County,8419,6282,14984,2137,56.19,41.92,14.26,KY
Louisiana,22001,Acadia Parish,21783,4695,26720,17088,81.52,17.57,63.95,LA
Louisiana,22003,Allen Parish,7003,1661,8751,5342,80.03,18.98,61.04,LA
Louisiana,22005,Ascension Parish,41319,20113,62473,21206,66.14,32.19,33.94,LA
Louisiana,22007,Assumption Parish,6963,3273,10367,3690,67.17,31.57,35.59,LA
Louisiana,22009,Avoyelles Parish,11379,4460,16037,6919,70.95,27.81,43.14,LA
Louisiana,22011,Beauregard Parish,13504,2192,15874,11312,85.07,13.81,71.26,LA
Louisiana,22013,Bienville Parish,3660,2531,6256,1129,58.5,40.46,18.05,LA
Louisiana,22015,Bossier Parish,37105,14467,52232,22638,71.04,27.7,43.34,LA
Louisiana,22017,Caddo Parish,44471,48864,94699,-4393,46.96,51.6,-4.64,LA
Louisiana,22019,Calcasieu Parish,56064,23918,81201,32146,69.04,29.46,39.59,LA
Louisiana,22021,Caldwell Parish,3724,580,4334,3144,85.93,13.38,72.54,LA
Louisiana,22023,Cameron Parish,3120,219,3362,2901,92.8,6.51,86.29,LA
Louisiana,22025,Catahoula Parish,3258,1060,4348,2198,74.93,24.38,50.55,LA
Louisiana,22027,Claiborne Parish,3522,2239,5816,1283,60.56,38.5,22.06,LA
Louisiana,22029,Concordia Parish,4974,2698,7755,2276,64.14,34.79,29.35,LA
Louisiana,22031,De Soto Parish,9359,4426,13913,4933,67.27,31.81,35.46,LA
Louisiana,22033,East Baton Rouge Parish,82720,103820,190643,-21100,43.39,54.46,-11.07,LA
Louisiana,22035,East Carroll Parish,931,1338,2306,-407,40.37,58.02,-17.65,LA
Louisiana,22037,East Feliciana Parish,6020,3809,9947,2211,60.52,38.29,22.23,LA
Louisiana,22039,Evangeline Parish,10483,3526,14176,6957,73.95,24.87,49.08,LA
Louisiana,22041,Franklin Parish,6524,2196,8798,4328,74.15,24.96,49.19,LA
Louisiana,22043,Grant Parish,7925,996,9018,6929,87.88,11.04,76.84,LA
Louisiana,22045,Iberia Parish,19511,9504,29331,10007,66.52,32.4,34.12,LA
Louisiana,22047,Iberville Parish,7616,7503,15354,113,49.6,48.87,0.74,LA
Louisiana,22049,Jackson Parish,5291,1852,7226,3439,73.22,25.63,47.59,LA
Louisiana,22051,Jefferson Parish,98810,75731,178205,23079,55.45,42.5,12.95,LA
Louisiana,22053,Jefferson Davis Parish,11478,2699,14358,8779,79.94,18.8,61.14,LA
Louisiana,22055,Lafayette Parish,72007,37170,111086,34837,64.82,33.46,31.36,LA
Louisiana,22057,Lafourche Parish,34461,7864,42845,26597,80.43,18.35,62.08,LA
Louisiana,22059,LaSalle Parish,6023,546,6620,5477,90.98,8.25,82.73,LA
Louisiana,22061,Lincoln Parish,11248,6627,18157,4621,61.95,36.5,25.45,LA
Louisiana,22063,Livingston Parish,55101,9965,65906,45136,83.61,15.12,68.49,LA
Louisiana,22065,Madison Parish,1846,2094,3992,-248,46.24,52.45,-6.21,LA
Louisiana,22067,Morehouse Parish,5961,4008,10097,1953,59.04,39.69,19.34,LA
Louisiana,22069,Natchitoches Parish,9100,5740,15040,3360,60.51,38.16,22.34,LA
Louisiana,22071,Orleans Parish,24119,130749,159130,-106630,15.16,82.16,-67.01,LA
Louisiana,22073,Ouachita Parish,40808,22845,64436,17963,63.33,35.45,27.88,LA
Louisiana,22075,Plaquemines Parish,6803,3023,9945,3780,68.41,30.4,38.01,LA
Louisiana,22077,Pointe Coupee Parish,7319,4132,11570,3187,63.26,35.71,27.55,LA
Louisiana,22079,Rapides Parish,36171,16537,53395,19634,67.74,30.97,36.77,LA
Louisiana,22081,Red River Parish,2337,1321,3725,1016,62.74,35.46,27.28,LA
Louisiana,22083,Richland Parish,6354,2732,9193,3622,69.12,29.72,39.4,LA
Louisiana,22085,Sabine Parish,8613,1488,10170,7125,84.69,14.63,70.06,LA
Louisiana,22087,St. Bernard Parish,11033,5967,17292,5066,63.8,34.51,29.3,LA
Louisiana,22089,St. Charles Parish,17443,8812,26685,8631,65.37,33.02,32.34,LA
