state_code,county_name,population,total_votes,turnout
GA,Taylor County,7758.0,3982.0,0.5132766176849703
GA,Telfair County,10920.0,4214.0,0.3858974358974359
GA,Terrell County,8718.0,4341.0,0.49793530626290433
GA,Thomas County,45649.0,22080.0,0.4836907708821661
GA,Tift County,41554.0,16989.0,0.40884150743610725
GA,Toombs County,27040.0,10912.0,0.4035502958579882
GA,Towns County,13035.0,8838.0,0.6780207134637515
GA,Treutlen County,6341.0,3121.0,0.4921936603059454
GA,Troup County,70742.0,31304.0,0.44250940035622405
GA,Turner County,8909.0,3833.0,0.43023908407228645
GA,Twiggs County,7691.0,4456.0,0.5793784943440385
GA,Union County,27124.0,17880.0,0.6591948090252175
GA,Upson County,28263.0,13662.0,0.48338817535293493
GA,Walker County,69489.0,32086.0,0.4617421462389731
GA,Walton County,106702.0,58376.0,0.5470937751869693
GA,Ware County,36243.0,14392.0,0.3970973705267224
GA,Warren County,5106.0,2592.0,0.5076380728554641
GA,Washington County,19820.0,9493.0,0.4789606458123108
GA,Wayne County,31373.0,13561.0,0.4322506613967424
GA,Webster County,2337.0,1336.0,0.5716730851519042
GA,Wheeler County,7081.0,2276.0,0.32142352775031774
GA,White County,29026.0,16825.0,0.5796527251429753
GA,Whitfield County,103687.0,39828.0,0.3841175846538139
GA,Wilcox County,8779.0,3347.0,0.3812507119261875
GA,Wilkes County,9518.0,5098.0,0.5356167262029838
GA,Wilkinson County,8725.0,4908.0,0.5625214899713467
GA,Worth County,20273.0,9309.0,0.45918216346865287
HI,Hawaii County,207615.0,82823.0,0.39892589649110133
HI,Honolulu County,989408.0,340921.0,0.34457069277790353
HI,Kalawao County,81.0,18.0,0.2222222222222222
HI,Kauai County,73851.0,30064.0,0.40708995138860676
HI,Maui County,164183.0,62893.0,0.3830664563322634
IA,Adair County,7389.0,4064.0,0.5500067668155366
IA,Adams County,3544.0,2131.0,0.6012979683972912
IA,Allamakee County,14074.0,7303.0,0.5189000994742078
IA,Appanoose County,12119.0,6466.0,0.5335423714827956
IA,Audubon County,5534.0,3239.0,0.5852909288037585
IA,Benton County,25796.0,14470.0,0.5609396805706311
IA,Black Hawk County,130471.0,62653.0,0.48020632937587665
IA,Boone County,26590.0,15346.0,0.5771342610003761
IA,Bremer County,25307.0,14556.0,0.5751768285454617
IA,Buchanan County,20691.0,10714.0,0.5178096757044125
IA,Buena Vista County,20567.0,7516.0,0.3654397821753294
IA,Butler County,14172.0,8027.0,0.5663985323172452
IA,Calhoun County,9763.0,5093.0,0.5216634231281368
IA,Carroll County,20522.0,11120.0,0.5418575187603547
IA,Cass County,13130.0,7195.0,0.547981721249048
IA,Cedar County,18302.0,10624.0,0.5804830073216042
IA,Cerro Gordo County,42406.0,22942.0,0.5410083478753006
IA,Cherokee County,11605.0,6089.0,0.5246876346402413
IA,Chickasaw County,11658.0,6230.0,0.5343969806141705
IA,Clarke County,9588.0,4459.0,0.4650604922820192
IA,Clay County,16511.0,8514.0,0.5156562291805463
IA,Clayton County,16969.0,9381.0,0.5528316341564029
IA,Clinton County,46158.0,23813.0,0.5159019021621387
IA,Crawford County,16013.0,6525.0,0.4074814213451571
IA,Dallas County,111092.0,62633.0,0.5637939725632809
IA,Davis County,9169.0,3950.0,0.4307994328716327
IA,Decatur County,7665.0,3727.0,0.4862361382909328
IA,Delaware County,17600.0,10112.0,0.5745454545454546
IA,Des Moines County,38253.0,18998.0,0.49664078634355474
IA,Dickinson County,18056.0,11192.0,0.6198493575542756
IA,Dubuque County,98887.0,52566.0,0.531576445842224
IA,Emmet County,9229.0,4786.0,0.5185827283562683
IA,Fayette County,19210.0,9817.0,0.5110359187922957
IA,Floyd County,15326.0,7625.0,0.49752055330810385
IA,Franklin County,9875.0,4885.0,0.49468354430379746
IA,Fremont County,6458.0,3785.0,0.5860947661814804
IA,Greene County,8584.0,4874.0,0.5678005591798695
IA,Grundy County,12384.0,7131.0,0.5758236434108527
IA,Guthrie County,10722.0,6514.0,0.6075359074799478
IA,Hamilton County,14729.0,7573.0,0.5141557471654559
IA,Hancock County,10615.0,5933.0,0.5589260480452191
IA,Hardin County,16463.0,8434.0,0.5123003097855798
IA,Harrison County,14670.0,7938.0,0.5411042944785276
IA,Henry County,19547.0,9574.0,0.4897938302552821
IA,Howard County,9376.0,4837.0,0.515891638225256
IA,Humboldt County,9500.0,5067.0,0.5333684210526316
IA,Ida County,6833.0,3642.0,0.5330016098346261
IA,Iowa County,16381.0,9617.0,0.5870825956901288
IA,Jackson County,19342.0,10782.0,0.5574397683796919
IA,Jasper County,37919.0,20149.0,0.5313694981407737
IA,Jefferson County,15440.0,8317.0,0.5386658031088083
IA,Johnson County,157528.0,86068.0,0.5463663602661114
IA,Jones County,20900.0,10949.0,0.5238755980861244
IA,Keokuk County,9914.0,5142.0,0.5186604801291104
IA,Kossuth County,14396.0,8376.0,0.5818282856348986
IA,Lee County,32565.0,16154.0,0.49605404575464457
IA,Linn County,228972.0,122369.0,0.5344277902975036
IA,Louisa County,10513.0,5136.0,0.48853800057072194
IA,Lucas County,8747.0,4639.0,0.5303532639762204
IA,Lyon County,12324.0,6984.0,0.5666991236611489
IA,Madison County,16971.0,9995.0,0.5889458488008956
IA,Mahaska County,21874.0,10910.0,0.49876565785864496
IA,Marion County,33770.0,19490.0,0.5771394729049453
IA,Marshall County,40014.0,17217.0,0.4302744039586145
IA,Mills County,14633.0,8223.0,0.5619490193398483
IA,Mitchell County,10518.0,5757.0,0.5473474044495151
IA,Monona County,8493.0,4616.0,0.5435064170493348
IA,Monroe County,7504.0,4146.0,0.5525053304904051
IA,Montgomery County,10139.0,5061.0,0.49916165302298054
IA,Muscatine County,42218.0,19695.0,0.4665071770334928
IA,O'Brien County,14012.0,7501.0,0.5353268626891237
IA,Osceola County,5978.0,3219.0,0.538474406155905
IA,Page County,15014.0,7297.0,0.486013054482483
IA,Palo Alto County,8810.0,4976.0,0.5648127128263337
IA,Plymouth County,25722.0,13931.0,0.5415986315216547
IA,Pocahontas County,6976.0,3573.0,0.5121846330275229
IA,Polk County,505255.0,255563.0,0.5058099375562835
IA,Pottawattamie County,93179.0,44411.0,0.47662026851543804
IA,Poweshiek County,18453.0,9971.0,0.5403457432395816
IA,Ringgold County,4642.0,2683.0,0.5779836277466609
IA,Sac County,9686.0,5448.0,0.5624612843278959
IA,Scott County,174270.0,89743.0,0.5149652837550927
IA,Shelby County,11806.0,6486.0,0.5493816703371167
IA,Sioux County,36246.0,18881.0,0.520912652430613
IA,Story County,98566.0,49200.0,0.49915792463932795
IA,Tama County,16833.0,8594.0,0.5105447632626389
IA,Taylor County,5924.0,3078.0,0.5195813639432816
IA,Union County,11906.0,5996.0,0.5036116243910633
IA,Van Buren County,7266.0,3622.0,0.498486099642169
IA,Wapello County,35166.0,14571.0,0.41434908718648694
IA,Warren County,55205.0,32662.0,0.5916493071279776
IA,Washington County,22560.0,11551.0,0.5120124113475177
IA,Wayne County,6557.0,3119.0,0.47567485130395
IA,Webster County,36485.0,16706.0,0.45788680279566946
IA,Winnebago County,10571.0,5627.0,0.532305363730962
IA,Winneshiek County,19815.0,11927.0,0.6019177390865506
IA,Woodbury County,105951.0,42674.0,0.4027710922973827
IA,Worth County,7297.0,4278.0,0.5862683294504591
IA,Wright County,12656.0,5706.0,0.45085335018963335
ID,Ada County,524673.0,267340.0,0.5095364160153086
ID,Adams County,4903.0,2679.0,0.546400163165409
ID,Bannock County,90400.0,39971.0,0.4421570796460177
ID,Bear Lake County,6766.0,3325.0,0.4914277268696423
ID,Benewah County,10369.0,5144.0,0.49609412672388853
ID,Bingham County,50395.0,20643.0,0.4096239706320071
ID,Blaine County,25041.0,13087.0,0.5226228984465476
ID,Boise County,8517.0,4910.0,0.5764940706821651
ID,Bonner County,52547.0,29698.0,0.5651702285572916
ID,Bonneville County,131366.0,56419.0,0.42947946957355787
ID,Boundary County,13557.0,7110.0,0.5244523124585085
ID,Butte County,2758.0,1494.0,0.5416968817984047
ID,Camas County,1232.0,728.0,0.5909090909090909
ID,Canyon County,257674.0,101001.0,0.39197202666935743
ID,Caribou County,7219.0,3456.0,0.4787366671284111
ID,Cassia County,25696.0,9557.0,0.3719255915317559
ID,Clark County,801.0,333.0,0.4157303370786517
ID,Clearwater County,9214.0,4418.0,0.4794877360538311
ID,Custer County,4523.0,2650.0,0.585894317930577
ID,Elmore County,29724.0,10672.0,0.3590364688467232
ID,Franklin County,15494.0,7184.0,0.4636633535562153
ID,Fremont County,14196.0,6803.0,0.4792194984502677
ID,Gem County,21071.0,10620.0,0.5040102510559537
ID,Gooding County,16061.0,5918.0,0.36847020733453706
ID,Idaho County,17890.0,9858.0,0.5510340972610397
ID,Jefferson County,34198.0,15819.0,0.46257091057956606
ID,Jerome County,25479.0,7945.0,0.3118254248596884
ID,Kootenai County,185010.0,96340.0,0.520728609264364
ID,Latah County,41301.0,20440.0,0.4949032711072371
ID,Lemhi County,8441.0,4873.0,0.5773012676223196
ID,Lewis County,3739.0,1843.0,0.4929125434608184
ID,Lincoln County,5450.0,1917.0,0.35174311926605506
ID,Madison County,54547.0,17358.0,0.3182209837387941
ID,Minidoka County,22480.0,7947.0,0.35351423487544487
ID,Nez Perce County,42987.0,20132.0,0.4683276339358411
ID,Oneida County,4953.0,2457.0,0.49606299212598426
ID,Owyhee County,12722.0,4950.0,0.3890897657601006
ID,Payette County,27279.0,11760.0,0.4311008468052348
ID,Power County,8253.0,3019.0,0.36580637343996125
ID,Shoshone County,14026.0,6130.0,0.43704548695280193
ID,Teton County,12549.0,6698.0,0.5337477089807953
ID,Twin Falls County,95156.0,37373.0,0.39275505485728696
ID,Valley County,12644.0,7240.0,0.5726036064536539
ID,Washington County,11425.0,5553.0,0.4860393873085339
IL,Adams County,64441.0,31744.0,0.49260563926692635
IL,Alexander County,4695.0,2271.0,0.4837060702875399
IL,Bond County,16450.0,7981.0,0.48516717325227965
IL,Boone County,53202.0,24216.0,0.4551708582384121
IL,Brown County,6294.0,2455.0,0.3900540197013028
IL,Bureau County,32729.0,15992.0,0.48861865623758743
IL,Calhoun County,4317.0,2680.0,0.620801482511003
IL,Carroll County,15526.0,7836.0,0.5047017905448924
IL,Cass County,12596.0,5241.0,0.4160844712607177
IL,Champaign County,205644.0,88627.0,0.43097294353348503
IL,Christian County,33228.0,15534.0,0.4674972914409534
IL,Clark County,15088.0,8203.0,0.5436770943796394
IL,Clay County,12999.0,6766.0,0.520501577044388
IL,Clinton County,36785.0,19215.0,0.5223596574690771
IL,Coles County,46060.0,21469.0,0.4661094224924012
IL,Cook County,5087072.0,2056800.0,0.4043190267407263
IL,Crawford County,18300.0,8927.0,0.4878142076502732
IL,Cumberland County,10261.0,5768.0,0.5621284475197349
IL,De Witt County,15365.0,7736.0,0.5034819394728278
IL,DeKalb County,100288.0,47186.0,0.4705049457562221
IL,Douglas County,19629.0,8404.0,0.4281420347445107
IL,DuPage County,921213.0,449660.0,0.4881172975196833
IL,Edgar County,16334.0,7906.0,0.48402106036488307
IL,Edwards County,5968.0,3288.0,0.5509383378016086
IL,Effingham County,34331.0,19062.0,0.5552416183624129
IL,Fayette County,21164.0,9601.0,0.4536477036477036
IL,Ford County,13250.0,6547.0,0.4941132075471698
IL,Franklin County,37138.0,17685.0,0.4761968872852604
IL,Fulton County,32541.0,16137.0,0.49589748317507143
IL,Gallatin County,4670.0,2529.0,0.5415417558886509
IL,Greene County,11543.0,6054.0,0.5244737070085767
IL,Grundy County,53578.0,26539.0,0.4953339057075665
IL,Hamilton County,7911.0,4181.0,0.528504613828846
IL,Hancock County,17186.0,9058.0,0.5270569067845922
IL,Hardin County,3569.0,1925.0,0.5393667694031942
IL,Henderson County,6088.0,3462.0,0.5686596583442839
IL,Henry County,48448.0,25062.0,0.5172968956406869
IL,Iroquois County,26136.0,13307.0,0.509144475053566
IL,Jackson County,52141.0,22331.0,0.428281007268752
IL,Jasper County,9144.0,5421.0,0.5928477690288714
IL,Jefferson County,36320.0,16639.0,0.45812224669603524
IL,Jersey County,21091.0,11691.0,0.5543122658954056
IL,Jo Daviess County,21756.0,12385.0,0.5692682478396764
IL,Johnson County,13326.0,6103.0,0.4579768872880084
IL,Kane County,514982.0,222364.0,0.4317898489655949
IL,Kankakee County,105940.0,47515.0,0.44850858976779306
IL,Kendall County,139976.0,65970.0,0.4712950791564268
IL,Knox County,48411.0,22175.0,0.4580570531490777
IL,LaSalle County,108309.0,52432.0,0.4840964278130165
IL,Lake County,708760.0,309323.0,0.43642841018116146
IL,Lawrence County,14813.0,6103.0,0.41200297036386957
IL,Lee County,33654.0,16091.0,0.4781303856896654
IL,Livingston County,35320.0,16538.0,0.46823329558323895
IL,Logan County,27590.0,12555.0,0.4550561797752809
IL,Macon County,100591.0,45224.0,0.4495829646787486
IL,Macoupin County,44018.0,23403.0,0.5316688627379709
IL,Madison County,262752.0,132599.0,0.5046545792229935
IL,Marion County,36673.0,16756.0,0.4569028985902435
IL,Marshall County,11683.0,6127.0,0.5244372164683728
IL,Mason County,12523.0,6371.0,0.5087439112033858
IL,Massac County,13661.0,6676.0,0.4886904326184027
IL,McDonough County,26839.0,11940.0,0.44487499534259844
IL,McHenry County,312800.0,161699.0,0.516940537084399
IL,McLean County,170441.0,86168.0,0.5055591084304832
IL,Menard County,11954.0,6423.0,0.5373096871340137
IL,Mercer County,15487.0,8345.0,0.5388390262801059
IL,Monroe County,34957.0,20889.0,0.597562719913036
IL,Montgomery County,27663.0,13187.0,0.47670173155478435
IL,Morgan County,32140.0,14649.0,0.4557871810827629
IL,Moultrie County,14342.0,6523.0,0.4548180170129689
IL,Ogle County,51265.0,25749.0,0.5022725056081146
IL,Peoria County,177513.0,78731.0,0.4435224462433737
IL,Perry County,20503.0,9241.0,0.4507145295810369
IL,Piatt County,16714.0,9496.0,0.5681464640421203
IL,Pike County,14342.0,7506.0,0.5233579695997769
IL,Pope County,3707.0,2132.0,0.5751281359589965
IL,Pulaski County,4911.0,2377.0,0.48401547546324575
IL,Putnam County,5561.0,3331.0,0.5989929868728646
IL,Randolph County,29815.0,14332.0,0.48069763541841354
IL,Richland County,15488.0,7743.0,0.4999354338842975
IL,Rock Island County,141236.0,63267.0,0.4479523634200912
IL,Saline County,22873.0,10602.0,0.4635159358195252
IL,Sangamon County,193491.0,98845.0,0.5108506338796119
IL,Schuyler County,6733.0,3756.0,0.5578493984850735
IL,Scott County,4710.0,2587.0,0.5492569002123142
IL,Shelby County,20568.0,11664.0,0.5670945157526255
IL,St. Clair County,251018.0,119655.0,0.47667896326159875
IL,Stark County,5218.0,2761.0,0.5291299348409352
IL,Stephenson County,43105.0,20965.0,0.4863704906623362
IL,Tazewell County,129541.0,67966.0,0.5246678657722266
IL,Union County,16667.0,8224.0,0.4934301313973721
IL,Vermilion County,71652.0,29509.0,0.41183777145090156
IL,Wabash County,10942.0,5377.0,0.4914092487662219
IL,Warren County,16185.0,7432.0,0.45919060858819893
IL,Washington County,13536.0,7561.0,0.5585845153664303
IL,Wayne County,15761.0,8267.0,0.5245225556754013
IL,White County,13401.0,7064.0,0.527124841429744
IL,Whiteside County,54498.0,26429.0,0.48495357627802854
IL,Will County,700728.0,324971.0,0.4637619732620931
IL,Williamson County,66706.0,32998.0,0.4946781398974605
IL,Winnebago County,280922.0,121048.0,0.4308954086899566
IL,Woodford County,38285.0,21113.0,0.551469243829176
IN,Adams County,36288.0,13959.0,0.38467261904761907
IN,Allen County,394545.0,162979.0,0.41308089064618736
IN,Bartholomew County,84003.0,35464.0,0.4221753984976727
IN,Benton County,8729.0,3954.0,0.45297284912361097
IN,Blackford County,11893.0,5135.0,0.4317665853863617
IN,Boone County,76120.0,40062.0,0.5263005780346821
IN,Brown County,15653.0,8627.0,0.5511403564811858
IN,Carroll County,20525.0,9177.0,0.4471132764920828
IN,Cass County,37666.0,14207.0,0.37718366696755695
IN,Clark County,125467.0,58570.0,0.4668159755154742
IN,Clay County,26460.0,12050.0,0.45540438397581257
IN,Clinton County,32730.0,12443.0,0.38017109685304
IN,Crawford County,10438.0,5011.0,0.480072810883311
IN,Daviess County,33656.0,11445.0,0.3400582362728785
IN,DeKalb County,44198.0,19785.0,0.4476446898049686
IN,Dearborn County,51215.0,26588.0,0.5191447818022064
IN,Decatur County,26399.0,12111.0,0.45876737755218
IN,Delaware County,112321.0,45736.0,0.4071901069256862
IN,Dubois County,43546.0,21406.0,0.49157213062049326
IN,Elkhart County,206409.0,69694.0,0.33765000557146246
IN,Fayette County,23362.0,9838.0,0.4211112062323431
IN,Floyd County,80809.0,41144.0,0.5091512084050044
IN,Fountain County,16731.0,7981.0,0.47701870778793853
IN,Franklin County,23096.0,12032.0,0.5209560096986491
IN,Fulton County,20358.0,8851.0,0.43476765890558994
IN,Gibson County,32904.0,15897.0,0.48313274981765136
IN,Grant County,66200.0,25133.0,0.3796525679758308
IN,Greene County,31196.0,14633.0,0.46906654699320427
IN,Hamilton County,371645.0,196441.0,0.5285716207671299
IN,Hancock County,86166.0,44431.0,0.5156442216187359
IN,Harrison County,40006.0,20440.0,0.5109233614957757
IN,Hendricks County,186387.0,83116.0,0.44593238798843265
IN,Henry County,48929.0,20592.0,0.4208547078419751
IN,Howard County,83831.0,38778.0,0.46257351099235366
IN,Huntington County,36781.0,17720.0,0.4817704793235638
IN,Jackson County,46460.0,18653.0,0.4014851485148515
IN,Jasper County,33535.0,15821.0,0.4717757566721336
IN,Jay County,20032.0,8102.0,0.40445287539936103
IN,Jefferson County,33056.0,14325.0,0.4333555179090029
IN,Jennings County,27622.0,11809.0,0.42752154080081095
IN,Johnson County,167819.0,77794.0,0.46355895339621855
IN,Knox County,36070.0,15105.0,0.41876906016079846
IN,Kosciusko County,80364.0,34855.0,0.4337141008411727
IN,LaGrange County,40907.0,10408.0,0.25443078201774755
IN,LaPorte County,111706.0,47529.0,0.4254829642096217
IN,Lake County,500598.0,209407.0,0.418313696818605
IN,Lawrence County,45084.0,21209.0,0.4704329695679177
IN,Madison County,132504.0,55716.0,0.42048541930809635
IN,Marion County,968460.0,351910.0,0.3633707122648328
IN,Marshall County,46352.0,19540.0,0.4215567828788402
IN,Martin County,9897.0,4987.0,0.503890067697282
IN,Miami County,35402.0,13977.0,0.39480820292638835
IN,Monroe County,139342.0,59099.0,0.42412912115514345
IN,Montgomery County,38573.0,16572.0,0.42962694112462085
IN,Morgan County,73227.0,35340.0,0.4826088737760662
IN,Newton County,13960.0,6601.0,0.4728510028653295
IN,Noble County,47430.0,18962.0,0.3997891629770188
IN,Ohio County,6004.0,3091.0,0.5148234510326449
IN,Orange County,19638.0,8590.0,0.43741725226601486
IN,Owen County,21532.0,9875.0,0.4586197287757756
IN,Parke County,16484.0,6653.0,0.4036034942975006
IN,Perry County,19209.0,8666.0,0.45114269352907493
IN,Pike County,12106.0,6009.0,0.496365438625475
IN,Porter County,175335.0,84877.0,0.4840847520460832
IN,Posey County,25040.0,12972.0,0.5180511182108626
IN,Pulaski County,12385.0,5761.0,0.4651594670972951
IN,Putnam County,37567.0,16731.0,0.4453642824819656
IN,Randolph County,24216.0,10547.0,0.43553848695077635
IN,Ripley County,29227.0,14384.0,0.49214767167345264
IN,Rush County,16847.0,7655.0,0.45438356977503414
IN,Scott County,24657.0,10187.0,0.4131483959930243
IN,Shelby County,45231.0,19754.0,0.4367358669938759
IN,Spencer County,19910.0,10426.0,0.5236564540431944
IN,St. Joseph County,272848.0,110419.0,0.40469052366152586
IN,Starke County,23206.0,10478.0,0.45152115832112383
IN,Steuben County,34917.0,16354.0,0.46836784374373513
IN,Sullivan County,20757.0,8792.0,0.42356795297971767
IN,Switzerland County,10019.0,4257.0,0.4248927038626609
IN,Tippecanoe County,188792.0,66761.0,0.35362197550743674
IN,Tipton County,15256.0,7976.0,0.5228106974305191
IN,Union County,6973.0,3493.0,0.5009321669295855
IN,Vanderburgh County,179810.0,73794.0,0.4103998665257772
IN,Vermillion County,15417.0,7256.0,0.47064928325874034
IN,Vigo County,106153.0,40877.0,0.3850762578542293
IN,Wabash County,30670.0,13955.0,0.4550048907727421
IN,Warren County,8518.0,4370.0,0.5130312279877906
IN,Warrick County,65867.0,33082.0,0.5022545432462386
IN,Washington County,28205.0,12722.0,0.451054777521716
IN,Wayne County,66127.0,26797.0,0.4052353804043734
IN,Wells County,28555.0,14100.0,0.49378392575731045
IN,White County,24917.0,11162.0,0.4479672512742304
IN,Whitley County,34742.0,17726.0,0.5102181797248287
KS,Allen County,12412.0,5600.0,0.4511762810183693
KS,Anderson County,7838.0,3791.0,0.4836693033937229
KS,Atchison County,16016.0,7255.0,0.45298451548451546
KS,Barber County,4071.0,2170.0,0.5330385654630312
KS,Barton County,24899.0,10570.0,0.4245150407646893
KS,Bourbon County,14408.0,6572.0,0.45613548028872847
KS,Brown County,9250.0,4258.0,0.4603243243243243
KS,Butler County,68632.0,32236.0,0.46969343746357384
KS,Chase County,2579.0,1462.0,0.5668863900736719
KS,Chautauqua County,3347.0,1527.0,0.4562294592172094
KS,Cherokee County,19054.0,8717.0,0.45748924110423006
KS,Cheyenne County,2636.0,1422.0,0.539453717754173
KS,Clark County,1847.0,1014.0,0.5489983757444504
KS,Clay County,8007.0,4113.0,0.5136755339078306
KS,Cloud County,8854.0,4047.0,0.4570815450643777
KS,Coffey County,8251.0,4377.0,0.5304811537995394
KS,Comanche County,1655.0,874.0,0.5280966767371601
KS,Cowley County,34157.0,13505.0,0.3953801563369148
KS,Crawford County,38764.0,16334.0,0.4213703436177897
KS,Decatur County,2712.0,1452.0,0.5353982300884956
KS,Dickinson County,18445.0,9144.0,0.4957441040932502
KS,Doniphan County,7493.0,3577.0,0.47737888696116376
KS,Douglas County,120553.0,58041.0,0.48145628893515713
KS,Edwards County,2733.0,1269.0,0.4643249176728869
KS,Elk County,2467.0,1338.0,0.542359140656668
KS,Ellis County,28810.0,13511.0,0.46896910794862895
KS,Ellsworth County,6357.0,2758.0,0.43385244612238477
KS,Finney County,37466.0,10782.0,0.28778092136870764
KS,Ford County,33980.0,8224.0,0.2420247204237787
KS,Franklin County,26125.0,12708.0,0.4864306220095694
KS,Geary County,35047.0,9163.0,0.26144891146175137
KS,Gove County,2735.0,1396.0,0.5104204753199268
KS,Graham County,2376.0,1287.0,0.5416666666666666
KS,Grant County,7147.0,2220.0,0.31061984049251434
KS,Gray County,5743.0,2193.0,0.3818561727320216
KS,Greeley County,1181.0,593.0,0.502116850127011
KS,Greenwood County,5870.0,2884.0,0.4913117546848382
KS,Hamilton County,2437.0,815.0,0.33442757488715635
KS,Harper County,5435.0,2555.0,0.47010119595216193
KS,Harvey County,33504.0,16086.0,0.480121776504298
KS,Haskell County,3630.0,1278.0,0.35206611570247937
KS,Hodgeman County,1655.0,966.0,0.5836858006042296
KS,Jackson County,13368.0,6474.0,0.48429084380610415
KS,Jefferson County,18327.0,9927.0,0.5416598461286626
KS,Jewell County,2847.0,1574.0,0.5528626624517036
KS,Johnson County,622237.0,343780.0,0.5524904497803892
KS,Kearny County,3823.0,1301.0,0.3403086581218938
KS,Kingman County,7066.0,3947.0,0.5585904330597227
KS,Kiowa County,2374.0,1107.0,0.466301600673968
KS,Labette County,19728.0,7921.0,0.40151054339010545
KS,Lane County,1529.0,843.0,0.55134074558535
KS,Leavenworth County,83518.0,36547.0,0.4375942910510309
KS,Lincoln County,2920.0,1507.0,0.5160958904109589
KS,Linn County,9860.0,5016.0,0.5087221095334685
KS,Logan County,2665.0,1400.0,0.525328330206379
KS,Lyon County,32172.0,13256.0,0.41203531020763395
KS,Marion County,11690.0,5870.0,0.5021385799828914
KS,Marshall County,9933.0,4968.0,0.5001510117789187
KS,McPherson County,30091.0,14104.0,0.4687115748895018
KS,Meade County,3911.0,1695.0,0.4333929941191511
KS,Miami County,35320.0,18685.0,0.5290203850509626
KS,Mitchell County,5719.0,3172.0,0.5546424200034971
KS,Montgomery County,30568.0,12441.0,0.40699424234493586
KS,Morris County,5334.0,2792.0,0.5234345706786652
KS,Morton County,2580.0,1060.0,0.4108527131782946
KS,Nemaha County,10114.0,5620.0,0.5556654142772395
KS,Neosho County,15420.0,6784.0,0.4399481193255512
KS,Ness County,2618.0,1363.0,0.5206264323911383
KS,Norton County,5330.0,2270.0,0.425891181988743
KS,Osage County,15824.0,7892.0,0.4987360970677452
KS,Osborne County,3427.0,1774.0,0.5176539247154947
KS,Ottawa County,5818.0,3003.0,0.5161567548985906
KS,Pawnee County,6126.0,2675.0,0.4366634018935684
KS,Phillips County,4761.0,2747.0,0.5769796261289645
KS,Pottawatomie County,26382.0,13472.0,0.5106512015768326
KS,Pratt County,9082.0,4082.0,0.4494604712618366
KS,Rawlins County,2463.0,1403.0,0.5696305318717012
KS,Reno County,61497.0,26940.0,0.4380701497634031
KS,Republic County,4627.0,2443.0,0.5279878971255674
KS,Rice County,9260.0,3966.0,0.42829373650107994
KS,Riley County,71402.0,24313.0,0.34050866922495165
KS,Rooks County,4778.0,2534.0,0.5303474257011301
KS,Rush County,2830.0,1606.0,0.5674911660777385
KS,Russell County,6723.0,3301.0,0.4910010412018444
KS,Saline County,53098.0,23226.0,0.43741760518286943
KS,Scott County,4922.0,2135.0,0.43376676147907356
KS,Sedgwick County,528469.0,214152.0,0.4052309596210941
KS,Seward County,21067.0,4565.0,0.21668960934162435
KS,Shawnee County,177746.0,81819.0,0.46031415615541277
KS,Sheridan County,2423.0,1373.0,0.5666529096161783
KS,Sherman County,5844.0,2593.0,0.4437029431895962
KS,Smith County,3590.0,2006.0,0.5587743732590529
KS,Stafford County,3909.0,1909.0,0.4883601944231261
KS,Stanton County,1901.0,664.0,0.3492898474487112
KS,Stevens County,5077.0,1835.0,0.3614339176679141
KS,Sumner County,22334.0,10549.0,0.4723291842034566
KS,Thomas County,7865.0,3664.0,0.46586141131595676
KS,Trego County,2731.0,1587.0,0.5811058220432076
KS,Wabaunsee County,7057.0,3836.0,0.5435737565537764
KS,Wallace County,1509.0,748.0,0.49569251159708416
KS,Washington County,5504.0,2700.0,0.49055232558139533
KS,Wichita County,2082.0,860.0,0.41306436119116235
KS,Wilson County,8382.0,3603.0,0.42984967788117395
KS,Woodson County,3115.0,1506.0,0.48346709470304977
KS,Wyandotte County,165281.0,50602.0,0.30615739256175845
KY,Adair County,19264.0,8971.0,0.46568729235880396
KY,Allen County,21788.0,9418.0,0.43225628786487974
KY,Anderson County,24613.0,13090.0,0.5318327712997196
KY,Ballard County,7582.0,4088.0,0.5391717225006595
KY,Barren County,45008.0,19799.0,0.4398995734091717
KY,Bath County,12975.0,5389.0,0.4153371868978805
KY,Bell County,23317.0,9337.0,0.4004374490714929
KY,Boone County,140496.0,67382.0,0.4796008427286186
KY,Bourbon County,20134.0,9535.0,0.47357703387305056
KY,Boyd County,47826.0,20951.0,0.43806716012210933
KY,Boyle County,30988.0,14371.0,0.4637601652252485
KY,Bracken County,8426.0,4146.0,0.492048421552338
KY,Breathitt County,12953.0,5113.0,0.3947348104686173
KY,Breckinridge County,21124.0,10046.0,0.47557280818026887
KY,Bullitt County,84863.0,43187.0,0.5089025841650661
KY,Butler County,12375.0,5942.0,0.4801616161616162
KY,Caldwell County,12551.0,6188.0,0.49302844394868933
KY,Calloway County,38280.0,16936.0,0.44242424242424244
KY,Campbell County,93702.0,48302.0,0.5154852617873684
KY,Carlisle County,4704.0,2610.0,0.5548469387755102
KY,Carroll County,10987.0,4025.0,0.3663420405934286
KY,Carter County,26366.0,11420.0,0.4331335811272093
KY,Casey County,15918.0,7080.0,0.44477949491142105
KY,Christian County,72032.0,21671.0,0.3008523989338072
KY,Clark County,37304.0,17868.0,0.47898348702552007
KY,Clay County,19648.0,7517.0,0.3825834690553746
KY,Clinton County,9148.0,4880.0,0.5334499344118933
KY,Crittenden County,8974.0,4008.0,0.44662357922888346
